currency,date,rate
USD,2022-12-07 23:11:40.044820,0.020581264711647125
USD,2022-12-08 23:11:40.044820,0.018659110109191798
USD,2022-12-09 23:11:40.044820,0.01870269397369983
USD,2022-12-12 23:11:40.044820,0.01896574167939885
USD,2022-12-13 23:11:40.044820,0.02013120952393394
USD,2022-12-14 23:11:40.044820,0.019383809536313207
USD,2022-12-15 23:11:40.044820,0.021025445580993594
USD,2022-12-16 23:11:40.044820,0.0214044405950325
USD,2022-12-19 23:11:40.044820,0.01963529118056249
USD,2022-12-20 23:11:40.044820,0.020013023937991894
USD,2022-12-21 23:11:40.044820,0.018947867913209116
USD,2022-12-22 23:11:40.044820,0.018322109589463682
USD,2022-12-23 23:11:40.044820,0.018216480278022962
USD,2022-12-26 23:11:40.044820,0.0186944260566779
USD,2022-12-27 23:11:40.044820,0.01963080418573419
USD,2022-12-28 23:11:40.044820,0.019140390059466193
USD,2022-12-29 23:11:40.044820,0.020425168363337357
USD,2022-12-30 23:11:40.044820,0.019942543903537877
USD,2023-01-02 23:11:40.044820,0.019680003698804616
USD,2023-01-03 23:11:40.044820,0.019637807597658218
USD,2023-01-04 23:11:40.044820,0.01813288888118427
USD,2023-01-05 23:11:40.044820,0.015952472299670995
USD,2023-01-06 23:11:40.044820,0.01682423851017654
USD,2023-01-09 23:11:40.044820,0.016857472149729172
USD,2023-01-10 23:11:40.044820,0.018053799830277467
USD,2023-01-11 23:11:40.044820,0.019356163723723622
USD,2023-01-12 23:11:40.044820,0.017727486057427067
USD,2023-01-13 23:11:40.044820,0.01852501257222651
USD,2023-01-16 23:11:40.044820,0.018645312301999305
USD,2023-01-17 23:11:40.044820,0.016668551993808248
USD,2023-01-18 23:11:40.044820,0.017315086455217826
USD,2023-01-19 23:11:40.044820,0.018741922050206288
USD,2023-01-20 23:11:40.044820,0.02035385232428147
USD,2023-01-23 23:11:40.044820,0.021539776967325088
USD,2023-01-24 23:11:40.044820,0.02243400298600231
USD,2023-01-25 23:11:40.044820,0.02103540669197701
USD,2023-01-26 23:11:40.044820,0.022102545831908415
USD,2023-01-27 23:11:40.044820,0.022283755818226687
USD,2023-01-30 23:11:40.044820,0.020741838388228667
USD,2023-01-31 23:11:40.044820,0.024723321442000595
USD,2023-02-01 23:11:40.044820,0.024880783476915986
USD,2023-02-02 23:11:40.044820,0.0256489403661042
USD,2023-02-03 23:11:40.044820,0.0257016425652886
USD,2023-02-06 23:11:40.044820,0.026314797778876724
USD,2023-02-07 23:11:40.044820,0.025451754110498614
USD,2023-02-08 23:11:40.044820,0.0253274167119047
USD,2023-02-09 23:11:40.044820,0.024947627050352354
USD,2023-02-10 23:11:40.044820,0.024592502577994828
USD,2023-02-13 23:11:40.044820,0.02375910927019284
USD,2023-02-14 23:11:40.044820,0.02693337784158793
USD,2023-02-15 23:11:40.044820,0.026232184344590775
USD,2023-02-16 23:11:40.044820,0.02646849063279709
USD,2023-02-17 23:11:40.044820,0.0285478004120548
USD,2023-02-20 23:11:40.044820,0.02761143441251041
USD,2023-02-21 23:11:40.044820,0.03011862517466278
USD,2023-02-22 23:11:40.044820,0.028998869124440142
USD,2023-02-23 23:11:40.044820,0.029366552365328986
USD,2023-02-24 23:11:40.044820,0.02926428062067049
USD,2023-02-27 23:11:40.044820,0.02825055720064195
USD,2023-02-28 23:11:40.044820,0.028031043323068734
USD,2023-03-01 23:11:40.044820,0.027071501216245717
USD,2023-03-02 23:11:40.044820,0.02664392462436432
USD,2023-03-03 23:11:40.044820,0.02617960371597268
USD,2023-03-06 23:11:40.044820,0.025775711752717
USD,2023-03-07 23:11:40.044820,0.02403229791666778
USD,2023-03-08 23:11:40.044820,0.0237626366697368
USD,2023-03-09 23:11:40.044820,0.023403499576478713
USD,2023-03-10 23:11:40.044820,0.024394541522952538
USD,2023-03-13 23:11:40.044820,0.024274109656341913
USD,2023-03-14 23:11:40.044820,0.024042704099053964
USD,2023-03-15 23:11:40.044820,0.02461639618206268
USD,2023-03-16 23:11:40.044820,0.023302087707066925
USD,2023-03-17 23:11:40.044820,0.022718237636158406
USD,2023-03-20 23:11:40.044820,0.023738314286910252
USD,2023-03-21 23:11:40.044820,0.023440522122455253
USD,2023-03-22 23:11:40.044820,0.023227295746153554
USD,2023-03-23 23:11:40.044820,0.023621432225038527
USD,2023-03-24 23:11:40.044820,0.02365671900723446
USD,2023-03-27 23:11:40.044820,0.022770792308293684
USD,2023-03-28 23:11:40.044820,0.022377685993508423
USD,2023-03-29 23:11:40.044820,0.023085161375470658
USD,2023-03-30 23:11:40.044820,0.022996194075739183
USD,2023-03-31 23:11:40.044820,0.02187995969607727
USD,2023-04-03 23:11:40.044820,0.020799993907663104
USD,2023-04-04 23:11:40.044820,0.020955522514224282
USD,2023-04-05 23:11:40.044820,0.020882481577415905
USD,2023-04-06 23:11:40.044820,0.020617529599742713
USD,2023-04-07 23:11:40.044820,0.021646141447832216
USD,2023-04-10 23:11:40.044820,0.01954998373618399
USD,2023-04-11 23:11:40.044820,0.018106757741953288
USD,2023-04-12 23:11:40.044820,0.01995772213531511
USD,2023-04-13 23:11:40.044820,0.01823637898118331
USD,2023-04-14 23:11:40.044820,0.01773876569309938
USD,2023-04-17 23:11:40.044820,0.017098864983575927
USD,2023-04-18 23:11:40.044820,0.016757661471283797
USD,2023-04-19 23:11:40.044820,0.017555899013438354
USD,2023-04-20 23:11:40.044820,0.017802464660582037
USD,2023-04-21 23:11:40.044820,0.017094723546208078
USD,2023-04-24 23:11:40.044820,0.017461687339112
USD,2023-04-25 23:11:40.044820,0.018247396364930016
USD,2023-04-26 23:11:40.044820,0.017682778594717896
USD,2023-04-27 23:11:40.044820,0.017946411839602962
USD,2023-04-28 23:11:40.044820,0.017146372132151772
USD,2023-05-01 23:11:40.044820,0.017871128287400426
USD,2023-05-02 23:11:40.044820,0.018258840319739948
USD,2023-05-03 23:11:40.044820,0.019423904617169425
USD,2023-05-04 23:11:40.044820,0.017421146509435294
USD,2023-05-05 23:11:40.044820,0.016669121552124147
USD,2023-05-08 23:11:40.044820,0.01787124045775963
USD,2023-05-09 23:11:40.044820,0.018276131826150056
USD,2023-05-10 23:11:40.044820,0.017299704991497022
USD,2023-05-11 23:11:40.044820,0.01673884004303866
USD,2023-05-12 23:11:40.044820,0.017256586094429465
USD,2023-05-15 23:11:40.044820,0.016983782030960147
USD,2023-05-16 23:11:40.044820,0.017894663577126373
USD,2023-05-17 23:11:40.044820,0.017664705500700276
USD,2023-05-18 23:11:40.044820,0.018629283333446923
USD,2023-05-19 23:11:40.044820,0.019478103758873933
USD,2023-05-22 23:11:40.044820,0.019547848939750426
USD,2023-05-23 23:11:40.044820,0.01988645987579216
USD,2023-05-24 23:11:40.044820,0.020381775119814295
USD,2023-05-25 23:11:40.044820,0.020586635953591635
USD,2023-05-26 23:11:40.044820,0.019418571424012144
USD,2023-05-29 23:11:40.044820,0.01875961997275081
USD,2023-05-30 23:11:40.044820,0.019903776989225488
USD,2023-05-31 23:11:40.044820,0.016410211847014036
USD,2023-06-01 23:11:40.044820,0.016010680755044082
USD,2023-06-02 23:11:40.044820,0.015843786842239596
USD,2023-06-05 23:11:40.044820,0.016063881338427694
USD,2023-06-06 23:11:40.044820,0.017852504343397645
USD,2023-06-07 23:11:40.044820,0.01874943629239338
USD,2023-06-08 23:11:40.044820,0.017784569815309625
USD,2023-06-09 23:11:40.044820,0.018068053344926508
USD,2023-06-12 23:11:40.044820,0.018471539654276625
USD,2023-06-13 23:11:40.044820,0.01700062363521022
USD,2023-06-14 23:11:40.044820,0.016800255180035594
USD,2023-06-15 23:11:40.044820,0.01699642861883226
USD,2023-06-16 23:11:40.044820,0.017443856503286753
USD,2023-06-19 23:11:40.044820,0.016465610160550787
USD,2023-06-20 23:11:40.044820,0.016764388568485552
USD,2023-06-21 23:11:40.044820,0.016249960231301038
USD,2023-06-22 23:11:40.044820,0.015911398642923343
USD,2023-06-23 23:11:40.044820,0.014917374201699793
USD,2023-06-26 23:11:40.044820,0.012587714509302097
USD,2023-06-27 23:11:40.044820,0.012651429917875035
USD,2023-06-28 23:11:40.044820,0.012224994706108423
USD,2023-06-29 23:11:40.044820,0.011445407910455946
USD,2023-06-30 23:11:40.044820,0.009831414531158144
USD,2023-07-03 23:11:40.044820,0.010767059585163868
USD,2023-07-04 23:11:40.044820,0.011215173637448951
USD,2023-07-05 23:11:40.044820,0.011083454896854642
USD,2023-07-06 23:11:40.044820,0.012088175459427091
